Name,Description,Logo_url
Servicebot,Embeddable billing pages that help SaaS businesses set up customer-facing billing interfaces easier & faster.,https://84a044a110ed336e2c868a046cff31a0.cdn.bubble.io/f1683598111498x754744823091924700/Servicebot%20.png
Drip,"Drip is a marketing automation platform built for Ecommerce - utilizing email, onsite, and tight 3rd-party integrations to help businesses drive revenue.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Drip-b5acc2ad-23f6-488f-9222-a408ea2ede04.png
Elementor (plugin for Wordpress),Elementor is a drag-and-drop page builder for WordPress. This plugin helps you create beautiful pages using a visual editor.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Elementor (plugin for Wordpress)-17e8803f-b391-433d-bc5b-74409bfb9a8f.png
UFT,"More than 1,000 educators, family and friends honored UFT members",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/UFT-18698c28-2223-4278-b98f-1f4e1f9e1ef5.png
Pega,Pega is a business process management (BPM) and customer relationship management (CRM) platform that enables organizations to automate and optimize their business processes.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Pega-825a1a2d-51a2-4ede-b4ea-8156132044f7.png
Strikingly,Strikingly is a website builder platform that allows users to create mobile-responsive websites with pre-designed templates and a simple editing interface.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Strikingly-831d14c0-9f43-4ace-8a40-2fb48f8b69b2.jpg
VBSCRIPT,"VBScript (""Microsoft Visual Basic Scripting Edition"") is an Active Scripting language developed by Microsoft that is modeled on Visual Basic.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/VBSCRIPT-7fcf64e3-3c29-460a-b541-52f20df2a963.jpg
Principle,"Principle makes it easy to create animated and interactive user interface designs. Whether you're designing the flow of a multi-screen app, or new interactions and animations, Principle lets you create designs that look and feel amazing.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Principle-c9c2f13a-6412-473d-bad6-43ee3428c3ce.png
Kajabi,"Kajabi has everything you need to create, grow, and manage your knowledge and creator business.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Kajabi-4c9f028b-03ff-4b2b-bce8-b379e9143f43.png
GitLab,"GitLab is a web-based DevOps platform that provides version control, continuous integration/continuous delivery (CI/CD), and other collaborative development features.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/GitLab-60da2fb5-b83a-43fc-8e6a-a7e8e0199ac1.png
IoT,Internet of Things request (usually linked to sending data from a piece of hardware to a 3rd party API service),https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/IoT-62fc91e7-2872-43d4-b5eb-63717a8e6e51.png
Baserow,"Baserow is an open-source online database tool that allows users to create and manage databases without coding, providing a spreadsheet-like interface.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Baserow-a47659fb-7046-4d27-8e0f-d3dc3bee457c.png
Hotjar,Numbers tell you what’s happening. Hotjar’s visual insights tell you why. So you can make the changes that matter.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Hotjar-bd8731dc-9dfa-46dc-bcf0-75ae3448a062.png
Vue.js,VueJS is an open source progressive JavaScript framework used to develop interactive web interfaces.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Vue.js-d7227888-f8c4-4e9c-af40-5106cb50019a.png
Docmosis,Docmosis is a document generation and reporting software that enables the creation of dynamic documents and reports from templates using data from various sources.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Docmosis-b743a37f-d998-408c-a01e-f76ae0847892.jpg
SQL,Structured Query Language (SQL) is a standardized programming language that is used to manage relational databases and perform various operations on the data in them,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/SQL-9bf5bc2a-30fe-4b39-9da5-22cd94109e2e.png
Typescript,TypeScript is a syntactic superset of JavaScript which adds static typing.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Typescript-f91824da-3e36-4cff-8706-4023e6b853b8.png
Dribble,#N/A,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Dribble-1b089a35-350c-4897-8b03-88d5dbc4d100.png
Zoho Creator,"Every aspect of a business has a unique demand, and each of these demands has to be met by a dedicated application.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Zoho Creator-fcc3e84c-a0d8-469c-aa0d-4114edca7e02.png
Appy Pie,"Appy Pie offers lego-like blocks so that the platform users can add, remove, and edit these blocks of features to make an app.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Appy Pie-874c5477-fe29-4c4c-8335-8cb8c2459335.png
Cucumber,"Cucumber is a testing framework that supports behavior-driven development (BDD), allowing collaboration between stakeholders and writing executable specifications in a human-readable format.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Cucumber-96799d1a-3501-475c-a1a7-d6e7bea7a3a6.png
Shortcuts,"Shortcut unites planning and development into a single experience with tightly integrated Docs, Issue Tracking, and Sprint Planning features.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Shortcuts-3d62bc86-78e2-4605-9377-6253cdf4b7c2.png
Penpot,Penpot is the first Open Source design and prototyping platform meant for cross-domain teams.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Penpot-3ba1061d-651c-4814-8c3b-a54da68bd1e2.png
Tableau,Visual analytics platform is transforming the way people use data to solve problems.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Tableau-a96dc970-4a17-484a-8864-dd73a52c904c.png
Waylay,Optimize your operational process in a different way.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Waylay-3ebb289f-9bf7-4e6a-87b8-04f427870e8b.png
Getcourse,The most solid all-in-one platform to build a smart online academy.,https://84a044a110ed336e2c868a046cff31a0.cdn.bubble.io/f1683597554411x778513683857179500/Getcourse%20.jpeg
HTML,HTML (HyperText Markup Language) is the most basic building block of the Web. It defines the meaning and structure of web content.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/HTML-2d445f4c-378d-4c74-b57b-fd03ca97a119.jpg
ResponseVault,Unknown platform. No information available.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/ResponseVault-1ec52f93-80b6-413f-98c8-f0029769a342.jpg
Salesforce,"Salesforce is a popular CRM tool for support, sales, and marketing teams worldwide",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Salesforce-868f1979-afb9-4ce5-a929-453b09491e39.png
Laravel,Laravel aims to make the development process a pleasing one for the developer without sacrificing application functionality.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Laravel-726abf4b-04c1-4718-81f9-1bba18055459.png
Webnode,You can create an amazing website with Webnode in just minutes. Join our 40 million users and build one yourself.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Webnode-b92aefa8-35f6-476c-aec7-3a3ff72df64d.png
PHP,PHP is an open-source server-side scripting language that many devs use for web development.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/PHP-3c04c07a-8245-45db-95c8-356cc2d7167b.png
Adobe Animate,"Adobe Animate, formerly Flash Professional, is a multimedia authoring and animation software used for creating interactive content, web animations, and games.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Adobe Animate-e4b5686d-526a-435f-9c99-4dc061fa2345.png
C#,C# (C-Sharp) is a programming language developed by Microsoft that runs on the .NET Framework.,https://84a044a110ed336e2c868a046cff31a0.cdn.bubble.io/f1683597449708x406779243958903500/c.png
Blogger,"Blogger is a free blogging platform provided by Google that allows users to create and manage their blogs, publish posts, and customize their blog's appearance.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Blogger-524bdf94-e963-427d-adc2-60c3e9d4a461.png
Pages,Pages is a powerful word processor that lets you create stunning documents,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Pages-e6c5c65a-dbd9-46f1-8276-87adc3746041.jpg
Zeplin,Organize screens. Publish locked designs. Scale design systems.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Zeplin-bee1006c-b55f-4afb-af8f-6f2437f49212.png
Blockspring,"Supercharge your list building, reporting, and landing pages.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Blockspring-66448563-5262-473e-9904-f3844127dabe.png
HubSpot CMS Hub,"HubSpot CMS Hub is a content management system offered by HubSpot that enables businesses to create, manage, and optimize their website content and customer experiences.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/HubSpot CMS Hub-0c51a673-0abd-4949-90ed-2f90b1923fca.png
Akkio,Grow your business with data-driven decisions. Go from data to AI in 10 minutes — no code or data science skills required.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Akkio-fac1bd0d-b414-47f3-869a-98fa3bf17234.png
Big Cartel,"We make it simple to build a unique online store, sell your work, and run a creative business.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Big Cartel-23823a40-e2ac-4ca2-988b-2912b71a0a6b.png
Miro,Miro is the online collaborative whiteboard platform that enables distributed teams to work effectively together.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Miro-97c0ab05-e889-4ef4-b258-19fcd8eff3fb.png
Adobe Illustrator,"Illustrators are commissioned to produce still drawings for use in advertisements, books, magazines, packaging, greeting cards, and newspapers.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Adobe Illustrator-f0fe5271-c5ff-4616-8bba-e5ed1bba8633.png
Super builder,Unknown platform. No information available.,
MongoDB,MongoDB is a non-relational document database that provides support for JSON-like storage.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/MongoDB-4c6fdd07-6350-4a91-8064-7de1bc2ad872.jpg
Weebly,Discover customizable website design and useful eCommerce tools to help grow your business.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Weebly-7c0278c2-762b-4680-ab1d-6a3a0e7fd119.png
google cloud,"Google Cloud is a suite of cloud computing services offered by Google, including infrastructure, storage, machine learning, data analytics, and application development tools.",
Quickbooks_Online,"QuickBooks Online is an accounting software platform that provides small and medium-sized businesses with tools for financial management, invoicing, and bookkeeping.",
Linkedin Insight Tag,LinkedIn Insight Tag is a tracking pixel provided by LinkedIn that allows businesses to gather data and insights about their website visitors for advertising and analytics purposes.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Linkedin Insight Tag-83b186c5-d50e-4d0f-9686-a330213ff585.png
TestRail,"TestRail is a web-based test case management tool that helps teams organize, track, and manage their software testing efforts and test results.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/TestRail-c83011bd-35e9-4f9e-9846-db85a2335842.png
Microsoft Azure Machine Learning,"Microsoft Azure Machine Learning is a cloud-based platform that provides tools and services for developing, training, and deploying machine learning models and solutions.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Microsoft Azure Machine Learning-e3199d9a-240e-4252-85e3-811acb72cf90.jpg
Vercel,"Vercel is a cloud platform for static site hosting and serverless functions deployment, known for its integration with popular front-end frameworks like Next.js.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Vercel-00f9c09c-b064-4345-848e-c78529930809.png
Ruby,"Ruby is a dynamic, object-oriented programming language known for its simplicity and productivity. It is often used for web development and scripting tasks.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Ruby-e70e390d-260c-4c00-983d-1649a7043a18.png
webpack,"webpack is a popular module bundler for JavaScript applications. It allows developers to bundle and optimize their code, manage dependencies, and perform other build-related tasks.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/webpack-86f9ee6d-c995-47ea-a270-eeef32abca23.png
American Express,"American Express is a multinational financial services corporation that offers credit cards, payment solutions, and financial products and services to individuals and businesses.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/American Express-7cf8aadb-27d0-4db2-9a83-23fecc0be35a.png
Thirdweb,Unknown platform. No information available.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Thirdweb-6048ae28-7c3e-4868-97a6-e9a6f5c8b3f5.jpg
Statcounter,"Statcounter is a web analytics service that provides insights into website traffic, visitor behavior, and other data for website owners and digital marketers.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Statcounter-e9e5df37-d5f4-4d1a-b371-944662e326af.jpg
TillyPay,"TillyPay is the world's simplest payment management system.

TillyPay, a no-code alternative to Stripe, lets you collect single or recurring payments from anywhere in the world! TillyPay makes accepting payments quick and easy, so you can spend more time hustling and less time chasing your money.

We founded TillyPay in 2019 to fill a gap in the market for an easy-to-implement payments platform for SMEs. No coding skills are needed to use TillyPay, making it the most accessible payment management system on the market for SMEs.

We now live in a globalised and digital world. Many SMEs trade online with customers all around the world. But direct debit doesn't work worldwide, and using Stripe requires coding skills that many business owners don't have. TillyPay is an 'off the shelf' global payments tool fit for our connected world. Users can accept payments from all across the globe in over 135 currencies.

TillyPay's solution is powered by Stripe. As an official Stripe partner, TillyPay customers benefit from the combination of our easy-to-use interface and Stripe's world-class payments platform. For the first time, TillyPay makes Stripe's seamless payments platform accessible to businesses everywhere.

No matter whether you're an enterprise, a small business, or a sole trader, TillyPay makes accepting payments super simple. You can get set up and start accepting payments in minutes. It doesn't cost anything to set up an account and our fees are lower than PayPal.

TillyPay is on a mission to take the friction out of payments. Together, we can help your online business thrive. Simplify your payments with TillyPay.‍",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/TillyPay-3782c0a9-68dd-47fd-9ce7-a28695597951.png
Amity,"Amity is a customer success platform that helps businesses build and nurture customer relationships, monitor customer health, and drive customer engagement and retention.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Amity-7eb4df50-c506-4544-8257-5a588a723d09.png
Heap,"Heap is an analytics platform that automatically captures and tracks user interactions and events on websites and applications, providing insights for product and marketing teams.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Heap-e17cc8cd-8011-48cc-9b8a-a1d437c27346.png
Paragon,Unknown platform. No information available.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Paragon-72eb6596-98f7-4946-ab65-8c0316a32b0d.png
Kentico CMS,"Kentico CMS is a content management system that enables businesses to create and manage websites, intranets, and e-commerce stores with built-in marketing and personalization features.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Kentico CMS-aa050f6a-2d77-4873-a10a-84072a060ef7.png
Adobe Flash,"Adobe Flash, often referred to as Flash, was a multimedia software platform used for creating interactive content, animations, and web applications. It is no longer supported.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Adobe Flash-ae62b7ee-800f-40d3-b5f3-acfbddf972ea.png
Amazon Machine Learning,Amazon Machine Learning is a cloud-based service provided by Amazon Web Services (AWS) that enables developers to build machine learning models and applications easily.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Amazon Machine Learning-eca977a6-6edd-4901-8111-1f1a5ad433da.png
Popper,"Popper is a JavaScript library for positioning tooltips, popovers, and dropdowns in web applications. It provides flexible and customizable positioning and alignment options.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Popper-e44f9148-290c-4b6a-bbc7-5a1f1ff19fe9.png
ClickUp,"ClickUp is a project management and productivity platform that offers task management, collaboration, and workflow automation features for teams and businesses.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/ClickUp-9b5a1f02-06af-4be0-8b38-20b0980dec4c.jpg
Lodash,"Lodash is a JavaScript utility library that provides helper functions for simplifying common programming tasks and working with arrays, objects, and functions.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Lodash-968c59ca-a6b8-42a9-8f54-e9bd251b8137.png
RevenueCat,"RevenueCat is a platform that helps developers implement and manage in-app subscriptions and purchases in their mobile applications, providing tools for analytics and revenue optimization.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/RevenueCat-ac74f8ff-19cb-4c05-91d6-0e9abc9dbcdd.jpg
Misrosoft Excel,#N/A,
Nexus,"Nexus is great if you’re looking for a free plugin that will allow you to build a blockchain based application without code. One of the nice things about Nexus is that that not only is it a fast blockchain but the fees associated with transactions are low. The plugin also has a little bit less of a steep learning curve compared to the Metamask plugin and even if you, later on, decide to build using web3 and Metamask, the nexus plugin provides a great training ground for free. You’ll learn so much about the logic required to link a no code application to a blockchain and you’ll learn how to use APIs to really extend the capabilities of what’s possible.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Nexus-cb49b9b7-8776-4fa8-b26c-fc06b695b672.png
Next.js,"Next.js is a popular React framework for building server-rendered, static, and hybrid web applications, providing features like server-side rendering and automatic code splitting.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Next.js-09d5736b-5003-4f34-9c61-2568bebcefd7.png
Gatsby,"Gatsby is a modern web development framework based on React that helps developers build fast, optimized, and scalable websites and applications.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Gatsby-e4d11c7d-f669-4198-9f9d-0a48df6e5e22.png
Apple Pay,"Apple Pay is a mobile payment and digital wallet service provided by Apple that allows users to make secure payments using their Apple devices in stores, apps, and on the web.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Apple Pay-c21630cf-d1e5-4432-a224-8576b0b13122.png
JSS,"JSS (JavaScript Style Sheets) is a CSS-in-JS library that allows developers to write styles in JavaScript, providing a component-based approach to styling web applications.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/JSS-fb6b257b-09d0-459f-9534-54b1ca6e96a8.png
Forkchain,Unknown platform. No information available.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Forkchain-c1897a2a-1938-4dc4-9766-d456acadef3f.png
Typekit,"Typekit, now known as Adobe Fonts, is a subscription-based font library offered by Adobe that provides access to a wide range of fonts for use in web and graphic design projects.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Typekit-ef730b2c-d01c-48ef-8536-16033ce6620e.png
Handlebars,"Handlebars is a popular JavaScript templating language that allows for dynamic generation of HTML markup, providing a simple and intuitive syntax for rendering data in templates.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Handlebars-8d5de349-9570-444b-9759-47bd9302518c.png
Bunzz,Unknown platform. No information available.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Bunzz-cedc928c-ef1a-49a0-8cd2-f6b4abbf8f8f.png
Pardot,"Pardot is a marketing automation platform provided by Salesforce that helps businesses streamline and automate their marketing activities, lead generation, and customer engagement.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Pardot-609604bf-4e07-44a1-a4e2-ec9258a4ed66.png
Google TensorFlow,TensorFlow is an open-source machine learning framework developed by Google. It provides a comprehensive ecosystem for building and deploying machine learning models.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Google TensorFlow-257a2759-a410-4ecb-9db4-0a3c6e0497b4.png
Feathery.io,"Feathery.io is a platform that enables businesses to build and manage feature flags, allowing for controlled rollouts and experimentation in software development.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Feathery.io-6c97ebd6-1645-440c-8c9c-6b1e060efaeb.png
MonsterInsights,"MonsterInsights is a WordPress plugin that integrates Google Analytics into WordPress websites, providing enhanced tracking, reporting, and analytics capabilities.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/MonsterInsights-3eeac418-eddb-417e-b6d9-058b5d015f58.jpg
OpenDialog,"Design, prototype, and deploy sophisticated and enjoyable chat and voice bots using OpenDialog conversational AI.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/OpenDialog-3cc9d5fd-f24d-4b5d-b996-8abcb5971794.png
Google Font API,Google Font API is a web service provided by Google that allows websites to easily incorporate and use a wide variety of web fonts in their design and typography.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Google Font API-08b81a7d-5862-4b4f-a773-d7cbdb35ab22.jpg
Pinterest Conversion Tag,Pinterest Conversion Tag is a tracking pixel provided by Pinterest that allows businesses to measure and optimize the performance of their Pinterest advertising campaigns.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Pinterest Conversion Tag-1ff9ef3f-754b-44ee-ae5d-a970a36282c9.png
Adobe Analytics,"Adobe Analytics is a web analytics platform that provides insights into website and app usage, customer behavior, and marketing performance, helping businesses make data-driven decisions.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Adobe Analytics-fab8c236-9b6e-4185-8678-87860884cd89.jpg
Amazon Web Services,"Amazon Web Services (AWS) is a comprehensive cloud computing platform offered by Amazon that provides a wide range of services for computing power, storage, databases, analytics, and more.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Amazon Web Services-c12292e1-404f-455d-aab7-7a592697c2a0.png
Nuxt,"Nuxt is a Vue.js framework for building server-side rendered (SSR) and statically generated (SSG) applications, providing features like automatic routing and server-side rendering.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Nuxt-a2e65880-0e60-4182-b16e-ec43654a92cf.png
Kotlin,"Kotlin is a modern programming language for the Java Virtual Machine (JVM) that is fully interoperable with Java. It is known for its conciseness, safety features, and functional programming support.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Kotlin-0fda734e-e0d9-4b28-ba92-3af8228e2fc4.jpg
PWA,"PWA (Progressive Web App) is a web application development approach that combines the best features of web and mobile apps, providing an app-like experience in web browsers.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/PWA-59c27838-43a2-4716-85fd-2b8bcc7b801a.png
Rust,"Rust is a systems programming language known for its focus on safety, performance, and concurrency. It aims to provide memory safety and prevent common programming errors.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Rust-d259a353-5058-47e3-95c4-a18d802ceab2.png
Imperva,"Imperva is a cybersecurity company that provides various security solutions, including web application firewalls (WAF), distributed denial-of-service (DDoS) protection, and data security services.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Imperva-13ab7dc2-da7a-4be4-bb2f-dad1359def5d.png
Datadog,"Datadog is a monitoring and analytics platform that provides real-time visibility into the performance and health of applications, infrastructure, and cloud environments.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Datadog-2f8cf02e-3f33-4302-ae89-1d1193180a9e.png
Sitecore,Sitecore is a customer experience management platform that enables businesses to deliver personalized digital experiences across multiple channels and touchpoints.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Sitecore-5fd27e07-e2dc-4fe1-a25b-5ce671250ec4.png
Astra,"Astra is a WordPress security plugin and firewall solution that helps protect websites from malware, hackers, and other security threats.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Astra-14a738b7-5f64-4c19-b28b-ca83e4614de0.jpg
Plesk,"Plesk is a web hosting control panel that simplifies the management and administration of web servers, websites, and applications through a user-friendly interface.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Plesk-efb90e8a-469a-49a7-bf35-3b803eb73a33.png
Ember,Ember.js is a JavaScript framework for building scalable and ambitious web applications. It follows the Model-View-ViewModel (MVVM) architecture and provides tools for creating reusable components.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Ember-c800d117-e374-4145-92f0-9f5c02ad4448.png
Stimulus,"Stimulus is a JavaScript framework that enhances interactivity and behavior in HTML web pages, providing a lightweight and declarative approach to adding JavaScript functionality to web applications.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Stimulus-137e0dd1-10b4-44db-a8e4-f093333f9f23.png
Zakra,"Zakra is a WordPress theme designed for building professional and customizable websites, offering various pre-built templates and customization options.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Zakra-bf078e8d-487c-4154-ba5e-2ee7ebabddde.png
MUI,MUI (formerly Material-UI) is a popular React UI component library that provides pre-designed and customizable UI components following the Material Design guidelines.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/MUI-27dc9b3f-a769-4828-ab60-053c9c28094b.png
Facebook Pixel,Facebook Pixel is a tracking code provided by Facebook that allows businesses to measure and optimize the effectiveness of their Facebook advertising campaigns and track user actions on their websites.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Facebook Pixel-d033f14c-8992-4b1d-987c-dea4a05c1d4e.png
Webscraper.io,Webscraper.io is a web scraping tool that allows users to extract data from websites by creating and running custom web scraping scripts.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Webscraper.io-bf31dbc9-06be-4f48-9d93-7c9c156f9b61.png
Fastly,"Fastly is a content delivery network (CDN) provider that helps deliver website content and applications to users with low latency, high performance, and global scalability.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Fastly-b4375fd8-8012-4774-9af5-5901dac049be.png
Matomo Analytics,"Matomo Analytics (formerly known as Piwik) is an open-source web analytics platform that provides insights into website traffic, user behavior, and marketing campaigns while respecting data privacy.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Matomo Analytics-039d5224-f471-4012-b844-704af752d747.png
Tiki Wiki CMS Groupware,The Open Source no-code/low-code web application framework for when a standard CMS isn't enough. Create advanced applications using the Tiki Trackers database web app builder.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Tiki Wiki CMS Groupware-9b08b076-4b0a-4e92-988e-fd1d9c865a82.png
Neofin,"Neofin is an intuitive, no-code, and developer-friendly SaaS platform that allows automating all the loan operations fully",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Neofin-3fb0d49b-ac54-408c-8ba4-9cb27e91746c.png
SurveyMonkey,"Build and share online forms with ease. Create registration forms, application forms, surveys, contact forms, payment forms and more.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/SurveyMonkey-999eb386-2cd4-45e8-a4de-6d43a04ac799.png
MobX,"MobX is a state management library for JavaScript applications, providing a simple and efficient way to manage and synchronize application state across components and updates.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/MobX-4b351689-3f69-409b-ad7c-4a107f499a6a.png
GSS,GSS (Grid Style Sheets) is a layout and grid system for building responsive web designs. It allows developers to define flexible grid structures and create responsive layouts easily.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/GSS-98f32134-7473-4e33-99cd-776e275286a7.jpg
Django,Django is a high-level web framework written in Python that follows the model-view-controller (MVC) architectural pattern. It simplifies web development by providing robust tools and libraries.,https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Django-f0010f93-b200-4f4e-abfa-4661bcc4d610.png
Design,"""Design"" refers to the process and practice of creating visual and functional solutions for various media, including graphic design, web design, user interface (UI) design, and more.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Design-6bb69671-08d6-46a5-a05a-5c80b51670ee.png
Svetle,"Svelte is a JavaScript framework for building web applications that compiles components into efficient and optimized JavaScript code, resulting in fast-loading and performant applications.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Svetle-31d1795e-e312-44d7-aa72-07f1c1e5480c.png
JTL Shop,"JTL Shop is an e-commerce software platform for creating and managing online stores. It provides features for product management, order processing, and payment integration.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/JTL Shop-7b17f51b-fdc2-4e3c-90ca-e62cc4746303.png
Visual Studio,"Visual Studio is an integrated development environment (IDE) developed by Microsoft. It provides comprehensive tools for software development, including code editing, debugging, and project management.",https://wlnc-bubble-app.s3.us-east-2.amazonaws.com/platforms/Visual Studio-9788b1ce-418b-45aa-b089-afdf84a13758.jpg
